ERR7370406	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370406_output.tar.gz	ERR7370406	SAMEA11029445	OXFORD_NANOPORE
ERR7370411	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370411_output.tar.gz	ERR7370411	SAMEA11029451	OXFORD_NANOPORE
ERR7370412	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370412_output.tar.gz	ERR7370412	SAMEA11029453	OXFORD_NANOPORE
ERR7370422	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370422_output.tar.gz	ERR7370422	SAMEA11029463	OXFORD_NANOPORE
ERR7370425	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370425_output.tar.gz	ERR7370425	SAMEA11029467	OXFORD_NANOPORE
ERR7370434	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370434_output.tar.gz	ERR7370434	SAMEA11029477	OXFORD_NANOPORE
ERR7370442	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370442_output.tar.gz	ERR7370442	SAMEA11029483	OXFORD_NANOPORE
ERR7370443	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370443_output.tar.gz	ERR7370443	SAMEA11029484	OXFORD_NANOPORE
ERR7370445	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370445_output.tar.gz	ERR7370445	SAMEA11029486	OXFORD_NANOPORE
ERR7370448	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370448_output.tar.gz	ERR7370448	SAMEA11029489	OXFORD_NANOPORE
ERR7370451	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370451_output.tar.gz	ERR7370451	SAMEA11029491	OXFORD_NANOPORE
ERR7370452	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370452_output.tar.gz	ERR7370452	SAMEA11029492	OXFORD_NANOPORE
ERR7370455	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370455_output.tar.gz	ERR7370455	SAMEA11029495	OXFORD_NANOPORE
ERR7370468	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370468_output.tar.gz	ERR7370468	SAMEA11029509	OXFORD_NANOPORE
ERR7370470	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370470_output.tar.gz	ERR7370470	SAMEA11029510	OXFORD_NANOPORE
ERR7370472	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370472_output.tar.gz	ERR7370472	SAMEA11029511	OXFORD_NANOPORE
ERR7370476	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370476_output.tar.gz	ERR7370476	SAMEA11029518	OXFORD_NANOPORE
ERR7370482	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370482_output.tar.gz	ERR7370482	SAMEA11029525	OXFORD_NANOPORE
ERR7370486	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370486_output.tar.gz	ERR7370486	SAMEA11029524	OXFORD_NANOPORE
ERR7370488	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370488_output.tar.gz	ERR7370488	SAMEA11029529	OXFORD_NANOPORE
ERR7370489	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370489_output.tar.gz	ERR7370489	SAMEA11029531	OXFORD_NANOPORE
ERR7370490	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370490_output.tar.gz	ERR7370490	SAMEA11029532	OXFORD_NANOPORE
ERR7370491	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370491_output.tar.gz	ERR7370491	SAMEA11029534	OXFORD_NANOPORE
ERR7370494	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370494_output.tar.gz	ERR7370494	SAMEA11029539	OXFORD_NANOPORE
ERR7370495	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370495_output.tar.gz	ERR7370495	SAMEA11029535	OXFORD_NANOPORE
ERR7370497	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370497_output.tar.gz	ERR7370497	SAMEA11029536	OXFORD_NANOPORE
ERR7370499	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370499_output.tar.gz	ERR7370499	SAMEA11029541	OXFORD_NANOPORE
ERR7370503	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370503_output.tar.gz	ERR7370503	SAMEA11029545	OXFORD_NANOPORE
ERR7370506	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370506_output.tar.gz	ERR7370506	SAMEA11029546	OXFORD_NANOPORE
ERR7370512	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370512_output.tar.gz	ERR7370512	SAMEA11029554	OXFORD_NANOPORE
ERR7370521	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370521_output.tar.gz	ERR7370521	SAMEA11029560	OXFORD_NANOPORE
ERR7370528	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370528_output.tar.gz	ERR7370528	SAMEA11029565	OXFORD_NANOPORE
ERR7370537	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370537_output.tar.gz	ERR7370537	SAMEA11029574	OXFORD_NANOPORE
ERR7370538	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370538_output.tar.gz	ERR7370538	SAMEA11029571	OXFORD_NANOPORE
ERR7370540	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370540_output.tar.gz	ERR7370540	SAMEA11029581	OXFORD_NANOPORE
ERR7370544	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370544_output.tar.gz	ERR7370544	SAMEA11029583	OXFORD_NANOPORE
ERR7370546	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370546_output.tar.gz	ERR7370546	SAMEA11029584	OXFORD_NANOPORE
ERR7370552	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370552_output.tar.gz	ERR7370552	SAMEA11029591	OXFORD_NANOPORE
ERR7370555	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370555_output.tar.gz	ERR7370555	SAMEA11029594	OXFORD_NANOPORE
ERR7370556	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370556_output.tar.gz	ERR7370556	SAMEA11029596	OXFORD_NANOPORE
ERR7370558	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370558_output.tar.gz	ERR7370558	SAMEA11029595	OXFORD_NANOPORE
ERR7370559	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370559_output.tar.gz	ERR7370559	SAMEA11029599	OXFORD_NANOPORE
ERR7370579	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370579_output.tar.gz	ERR7370579	SAMEA11029618	OXFORD_NANOPORE
ERR7370584	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370584_output.tar.gz	ERR7370584	SAMEA11029623	OXFORD_NANOPORE
ERR7370585	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370585_output.tar.gz	ERR7370585	SAMEA11029624	OXFORD_NANOPORE
ERR7370589	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370589_output.tar.gz	ERR7370589	SAMEA11029628	OXFORD_NANOPORE
ERR7370602	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370602_output.tar.gz	ERR7370602	SAMEA11029641	OXFORD_NANOPORE
ERR7370603	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370603_output.tar.gz	ERR7370603	SAMEA11029642	OXFORD_NANOPORE
ERR7370604	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370604_output.tar.gz	ERR7370604	SAMEA11029643	OXFORD_NANOPORE
ERR7370614	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370614_output.tar.gz	ERR7370614	SAMEA11029653	OXFORD_NANOPORE
ERR7370615	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370615_output.tar.gz	ERR7370615	SAMEA11029655	OXFORD_NANOPORE
ERR7370617	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370617_output.tar.gz	ERR7370617	SAMEA11029656	OXFORD_NANOPORE
ERR7370621	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370621_output.tar.gz	ERR7370621	SAMEA11029661	OXFORD_NANOPORE
ERR7370623	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370623_output.tar.gz	ERR7370623	SAMEA11029662	OXFORD_NANOPORE
ERR7370624	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370624_output.tar.gz	ERR7370624	SAMEA11029663	OXFORD_NANOPORE
ERR7370631	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370631_output.tar.gz	ERR7370631	SAMEA11029670	OXFORD_NANOPORE
ERR7370644	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370644_output.tar.gz	ERR7370644	SAMEA11029684	OXFORD_NANOPORE
ERR7370649	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370649_output.tar.gz	ERR7370649	SAMEA11029688	OXFORD_NANOPORE
ERR7370655	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370655_output.tar.gz	ERR7370655	SAMEA11029695	OXFORD_NANOPORE
ERR7370666	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370666_output.tar.gz	ERR7370666	SAMEA11029707	OXFORD_NANOPORE
ERR7370673	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370673_output.tar.gz	ERR7370673	SAMEA11029712	OXFORD_NANOPORE
ERR7370678	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370678_output.tar.gz	ERR7370678	SAMEA11029719	OXFORD_NANOPORE
ERR7370688	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370688_output.tar.gz	ERR7370688	SAMEA11029726	OXFORD_NANOPORE
ERR7370689	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370689_output.tar.gz	ERR7370689	SAMEA11029729	OXFORD_NANOPORE
ERR7370698	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370698_output.tar.gz	ERR7370698	SAMEA11029738	OXFORD_NANOPORE
ERR7370701	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370701_output.tar.gz	ERR7370701	SAMEA11029742	OXFORD_NANOPORE
ERR7370704	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370704_output.tar.gz	ERR7370704	SAMEA11029743	OXFORD_NANOPORE
ERR7370707	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370707_output.tar.gz	ERR7370707	SAMEA11029746	OXFORD_NANOPORE
ERR7370708	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370708_output.tar.gz	ERR7370708	SAMEA11029747	OXFORD_NANOPORE
ERR7370717	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370717_output.tar.gz	ERR7370717	SAMEA11029755	OXFORD_NANOPORE
ERR7370730	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370730_output.tar.gz	ERR7370730	SAMEA11029767	OXFORD_NANOPORE
ERR7370732	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370732_output.tar.gz	ERR7370732	SAMEA11029770	OXFORD_NANOPORE
ERR7370734	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370734_output.tar.gz	ERR7370734	SAMEA11029775	OXFORD_NANOPORE
ERR7370735	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370735_output.tar.gz	ERR7370735	SAMEA11029772	OXFORD_NANOPORE
ERR7370736	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370736_output.tar.gz	ERR7370736	SAMEA11029778	OXFORD_NANOPORE
ERR7370737	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370737_output.tar.gz	ERR7370737	SAMEA11029774	OXFORD_NANOPORE
ERR7370738	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370738_output.tar.gz	ERR7370738	SAMEA11029777	OXFORD_NANOPORE
ERR7370751	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370751_output.tar.gz	ERR7370751	SAMEA11029788	OXFORD_NANOPORE
ERR7370762	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370762_output.tar.gz	ERR7370762	SAMEA11029799	OXFORD_NANOPORE
ERR7370774	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370774_output.tar.gz	ERR7370774	SAMEA11029810	OXFORD_NANOPORE
ERR7370776	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370776_output.tar.gz	ERR7370776	SAMEA11029811	OXFORD_NANOPORE
ERR7370779	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370779_output.tar.gz	ERR7370779	SAMEA11029814	OXFORD_NANOPORE
ERR7370781	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370781_output.tar.gz	ERR7370781	SAMEA11029816	OXFORD_NANOPORE
ERR7370782	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370782_output.tar.gz	ERR7370782	SAMEA11029817	OXFORD_NANOPORE
ERR7370786	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370786_output.tar.gz	ERR7370786	SAMEA11029821	OXFORD_NANOPORE
ERR7370787	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370787_output.tar.gz	ERR7370787	SAMEA11029822	OXFORD_NANOPORE
ERR7370789	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370789_output.tar.gz	ERR7370789	SAMEA11029823	OXFORD_NANOPORE
ERR7370795	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370795_output.tar.gz	ERR7370795	SAMEA11029830	OXFORD_NANOPORE
ERR7370797	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370797_output.tar.gz	ERR7370797	SAMEA11029831	OXFORD_NANOPORE
ERR7370798	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370798_output.tar.gz	ERR7370798	SAMEA11029833	OXFORD_NANOPORE
ERR7370799	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370799_output.tar.gz	ERR7370799	SAMEA11029835	OXFORD_NANOPORE
ERR7370804	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370804_output.tar.gz	ERR7370804	SAMEA11029839	OXFORD_NANOPORE
ERR7370805	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370805_output.tar.gz	ERR7370805	SAMEA11029840	OXFORD_NANOPORE
ERR7370813	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370813_output.tar.gz	ERR7370813	SAMEA11029848	OXFORD_NANOPORE
ERR7370816	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370816_output.tar.gz	ERR7370816	SAMEA11029851	OXFORD_NANOPORE
ERR7370818	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370818_output.tar.gz	ERR7370818	SAMEA11029853	OXFORD_NANOPORE
ERR7370819	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370819_output.tar.gz	ERR7370819	SAMEA11029856	OXFORD_NANOPORE
ERR7370821	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370821_output.tar.gz	ERR7370821	SAMEA11029855	OXFORD_NANOPORE
ERR7370822	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370822_output.tar.gz	ERR7370822	SAMEA11029857	OXFORD_NANOPORE
ERR7370823	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370823_output.tar.gz	ERR7370823	SAMEA11029860	OXFORD_NANOPORE
ERR7370825	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370825_output.tar.gz	ERR7370825	SAMEA11029862	OXFORD_NANOPORE
ERR7370830	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370830_output.tar.gz	ERR7370830	SAMEA11029865	OXFORD_NANOPORE
ERR7370831	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370831_output.tar.gz	ERR7370831	SAMEA11029866	OXFORD_NANOPORE
ERR7370838	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370838_output.tar.gz	ERR7370838	SAMEA11029873	OXFORD_NANOPORE
ERR7370848	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370848_output.tar.gz	ERR7370848	SAMEA11029884	OXFORD_NANOPORE
ERR7370854	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370854_output.tar.gz	ERR7370854	SAMEA11029890	OXFORD_NANOPORE
ERR7370868	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370868_output.tar.gz	ERR7370868	SAMEA11029904	OXFORD_NANOPORE
ERR7370871	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370871_output.tar.gz	ERR7370871	SAMEA11029909	OXFORD_NANOPORE
ERR7370875	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370875_output.tar.gz	ERR7370875	SAMEA11029911	OXFORD_NANOPORE
ERR7370879	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370879_output.tar.gz	ERR7370879	SAMEA11029914	OXFORD_NANOPORE
ERR7370882	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370882_output.tar.gz	ERR7370882	SAMEA11029916	OXFORD_NANOPORE
ERR7370886	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370886_output.tar.gz	ERR7370886	SAMEA11029924	OXFORD_NANOPORE
ERR7370887	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370887_output.tar.gz	ERR7370887	SAMEA11029923	OXFORD_NANOPORE
ERR7370889	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370889_output.tar.gz	ERR7370889	SAMEA11029922	OXFORD_NANOPORE
ERR7370897	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370897_output.tar.gz	ERR7370897	SAMEA11029932	OXFORD_NANOPORE
ERR7370898	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370898_output.tar.gz	ERR7370898	SAMEA11029934	OXFORD_NANOPORE
ERR7370899	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370899_output.tar.gz	ERR7370899	SAMEA11029935	OXFORD_NANOPORE
ERR7370902	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370902_output.tar.gz	ERR7370902	SAMEA11029938	OXFORD_NANOPORE
ERR7370903	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370903_output.tar.gz	ERR7370903	SAMEA11029939	OXFORD_NANOPORE
ERR7370907	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370907_output.tar.gz	ERR7370907	SAMEA11029944	OXFORD_NANOPORE
ERR7370912	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370912_output.tar.gz	ERR7370912	SAMEA11029948	OXFORD_NANOPORE
ERR7370914	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370914_output.tar.gz	ERR7370914	SAMEA11029949	OXFORD_NANOPORE
ERR7370917	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370917_output.tar.gz	ERR7370917	SAMEA11029954	OXFORD_NANOPORE
ERR7370919	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370919_output.tar.gz	ERR7370919	SAMEA11029956	OXFORD_NANOPORE
ERR7370920	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370920_output.tar.gz	ERR7370920	SAMEA11029957	OXFORD_NANOPORE
ERR7370923	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370923_output.tar.gz	ERR7370923	SAMEA11029960	OXFORD_NANOPORE
ERR7370927	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370927_output.tar.gz	ERR7370927	SAMEA11029964	OXFORD_NANOPORE
ERR7370928	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370928_output.tar.gz	ERR7370928	SAMEA11029965	OXFORD_NANOPORE
ERR7370929	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370929_output.tar.gz	ERR7370929	SAMEA11029966	OXFORD_NANOPORE
ERR7370930	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370930_output.tar.gz	ERR7370930	SAMEA11029968	OXFORD_NANOPORE
ERR7370934	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370934_output.tar.gz	ERR7370934	SAMEA11029972	OXFORD_NANOPORE
ERR7370937	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370937_output.tar.gz	ERR7370937	SAMEA11029974	OXFORD_NANOPORE
ERR7370940	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370940_output.tar.gz	ERR7370940	SAMEA11029978	OXFORD_NANOPORE
ERR7370941	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370941_output.tar.gz	ERR7370941	SAMEA11029979	OXFORD_NANOPORE
ERR7370942	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370942_output.tar.gz	ERR7370942	SAMEA11029976	OXFORD_NANOPORE
ERR7370947	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370947_output.tar.gz	ERR7370947	SAMEA11029984	OXFORD_NANOPORE
ERR7370954	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370954_output.tar.gz	ERR7370954	SAMEA11029990	OXFORD_NANOPORE
ERR7370959	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370959_output.tar.gz	ERR7370959	SAMEA11029995	OXFORD_NANOPORE
ERR7370960	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370960_output.tar.gz	ERR7370960	SAMEA11029996	OXFORD_NANOPORE
ERR7370962	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370962_output.tar.gz	ERR7370962	SAMEA11029998	OXFORD_NANOPORE
ERR7370966	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370966_output.tar.gz	ERR7370966	SAMEA11030002	OXFORD_NANOPORE
ERR7370977	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370977_output.tar.gz	ERR7370977	SAMEA11030013	OXFORD_NANOPORE
ERR7370979	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370979_output.tar.gz	ERR7370979	SAMEA11030015	OXFORD_NANOPORE
ERR7370995	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7370995_output.tar.gz	ERR7370995	SAMEA11030033	OXFORD_NANOPORE
ERR7371007	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371007_output.tar.gz	ERR7371007	SAMEA11030045	OXFORD_NANOPORE
ERR7371014	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371014_output.tar.gz	ERR7371014	SAMEA11030050	OXFORD_NANOPORE
ERR7371016	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371016_output.tar.gz	ERR7371016	SAMEA11030053	OXFORD_NANOPORE
ERR7371019	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371019_output.tar.gz	ERR7371019	SAMEA11030054	OXFORD_NANOPORE
ERR7371021	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371021_output.tar.gz	ERR7371021	SAMEA11030058	OXFORD_NANOPORE
ERR7371024	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371024_output.tar.gz	ERR7371024	SAMEA11030060	OXFORD_NANOPORE
ERR7371026	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371026_output.tar.gz	ERR7371026	SAMEA11030062	OXFORD_NANOPORE
ERR7371027	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371027_output.tar.gz	ERR7371027	SAMEA11030063	OXFORD_NANOPORE
ERR7371028	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371028_output.tar.gz	ERR7371028	SAMEA11030065	OXFORD_NANOPORE
ERR7371030	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371030_output.tar.gz	ERR7371030	SAMEA11030068	OXFORD_NANOPORE
ERR7371031	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371031_output.tar.gz	ERR7371031	SAMEA11030067	OXFORD_NANOPORE
ERR7371037	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371037_output.tar.gz	ERR7371037	SAMEA11030074	OXFORD_NANOPORE
ERR7371039	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371039_output.tar.gz	ERR7371039	SAMEA11030075	OXFORD_NANOPORE
ERR7371042	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371042_output.tar.gz	ERR7371042	SAMEA11030077	OXFORD_NANOPORE
ERR7371050	gs://prj-int-dev-covid19-nf-gls/2021-12-13/nanopore_0/results/ERR7371050_output.tar.gz	ERR7371050	SAMEA11030085	OXFORD_NANOPORE
